03/10/2014,05:46:13.491,0.66,0.0,24999,0
03/10/2014,05:46:13.491,0.66,0.67,24999,13469
03/10/2014,10:12:29.504,0.665,0.67,15000,13469
03/10/2014,10:13:34.822,0.665,0.67,15000,4469
03/10/2014,10:21:24.178,0.665,0.67,15000,1469
03/10/2014,10:22:50.497,0.665,0.67,15000,2888
03/10/2014,10:29:01.947,0.665,0.67,15000,1469
03/10/2014,10:32:05.732,0.665,0.67,15000,13590
03/10/2014,10:32:12.247,0.665,0.67,15000,1469
03/10/2014,11:16:11.634,0.67,0.67,8531,1469
03/10/2014,11:16:11.634,0.67,0.675,8531,627
03/10/2014,11:16:12.649,0.67,0.675,8531,120
03/10/2014,11:29:16.315,0.675,0.675,14880,120
03/10/2014,11:29:16.315,0.675,0.68,14880,12221
03/10/2014,11:45:12.148,0.675,0.68,14880,12121
03/10/2014,11:49:51.758,0.675,0.68,880,12121
03/10/2014,12:00:09.103,0.675,0.68,780,12121
03/10/2014,12:15:08.687,0.675,0.68,680,12121
03/10/2014,13:32:02.205,0.675,0.685,680,1827
03/10/2014,13:32:07.714,0.675,0.695,680,3448
03/10/2014,13:32:10.732,0.675,0.685,680,1266
03/10/2014,13:32:13.263,0.675,0.695,680,3448
03/10/2014,13:32:16.292,0.675,0.68,680,1827
03/10/2014,14:13:20.358,0.675,0.69,680,2279
03/10/2014,14:13:33.975,0.675,0.69,680,10805
03/10/2014,14:18:33.041,0.675,0.69,9211,10805
03/10/2014,14:22:57.061,0.69,0.69,61658,10805
03/10/2014,14:22:57.061,0.69,0.695,61658,6035
03/10/2014,14:23:20.682,0.69,0.695,61658,14050
03/10/2014,14:23:33.243,0.69,0.695,61658,11771
03/10/2014,14:23:36.215,0.69,0.695,61658,962
03/10/2014,14:23:41.244,0.69,0.695,61658,10178
03/10/2014,14:25:59.260,0.69,0.695,1658,10178
03/10/2014,14:26:19.396,0.675,0.695,9211,10178
03/10/2014,14:26:19.396,0.675,0.695,9211,8520
03/10/2014,14:30:08.741,0.675,0.695,9211,8620
03/10/2014,15:59:54.959,0.675,0.695,9211,8520
03/10/2014,16:05:00.274,0.695,0.695,8531,8520
03/10/2014,16:06:53.209,0.695,0.695,8531,11520
