03/10/2014,10:00:34.666,36.73,161,0,,
03/10/2014,10:00:35.349,36.75,1,0,,
03/10/2014,10:00:39.435,36.74,2000,0,,
03/10/2014,10:00:39.435,36.74,1631,0,,
03/10/2014,10:00:39.435,36.74,137,0,,
03/10/2014,10:00:39.435,36.74,1,0,,
03/10/2014,10:00:40.111,36.73,21,0,,
03/10/2014,10:00:40.223,36.75,143,0,,
03/10/2014,10:00:40.223,36.75,357,0,,
03/10/2014,10:00:40.336,36.73,1500,0,,
03/10/2014,10:00:40.448,36.73,514,0,,
03/10/2014,10:00:44.688,36.735,5000,25,,
03/10/2014,10:00:48.425,36.73,147,0,,
03/10/2014,10:00:49.908,36.73,50,0,,
03/10/2014,10:00:56.426,36.73,19,0,,
03/10/2014,10:00:56.426,36.73,1023,0,,
03/10/2014,10:00:58.639,36.72,203,0,,
03/10/2014,10:01:00.092,36.72,797,0,,
03/10/2014,10:01:00.092,36.72,1000,0,,
03/10/2014,10:01:00.690,36.71,5000,0,,
03/10/2014,10:01:00.690,36.71,1484,0,,
03/10/2014,10:01:00.690,36.71,3516,0,,
03/10/2014,10:01:00.690,36.71,130,0,,
03/10/2014,10:01:00.795,36.71,2,0,,
03/10/2014,10:01:02.767,36.7,5,0,,
03/10/2014,10:01:05.275,36.7,506,0,,
03/10/2014,10:01:05.275,36.7,229,0,,
03/10/2014,10:01:05.275,36.7,47,0,,
03/10/2014,10:01:05.275,36.7,1042,0,,
03/10/2014,10:01:05.275,36.7,108,0,,
03/10/2014,10:01:05.275,36.69,354,0,,
03/10/2014,10:01:05.542,36.69,1280,0,,
03/10/2014,10:01:05.993,36.68,28,0,,
03/10/2014,10:01:05.993,36.68,572,0,,
03/10/2014,10:01:06.666,36.69,354,0,,
03/10/2014,10:01:06.666,36.69,208,0,,
03/10/2014,10:01:06.666,36.69,11,0,,
03/10/2014,10:01:06.666,36.69,177,0,,
03/10/2014,10:01:07.004,36.68,535,0,,
03/10/2014,10:01:08.172,36.7,1094,0,,
03/10/2014,10:01:08.172,36.7,1369,0,,
03/10/2014,10:01:08.344,36.7,365,0,,
03/10/2014,10:01:08.456,36.7,50,0,,
03/10/2014,10:01:08.781,36.68,335,0,,
03/10/2014,10:01:08.781,36.69,5,0,,
03/10/2014,10:01:09.006,36.68,113,0,,
03/10/2014,10:01:10.126,36.65,75,0,,
03/10/2014,10:01:10.238,36.65,9244,0,,
03/10/2014,10:01:10.671,36.68,58,0,,
03/10/2014,10:01:10.671,36.68,8,0,,
03/10/2014,10:01:10.671,36.68,21,0,,
03/10/2014,10:01:10.671,36.69,43,0,,
03/10/2014,10:01:10.671,36.7,570,0,,
03/10/2014,10:01:11.010,36.65,756,0,,
03/10/2014,10:01:11.010,36.65,273,0,,
03/10/2014,10:01:11.010,36.65,258,0,,
03/10/2014,10:01:11.123,36.7,2338,0,,
03/10/2014,10:01:13.119,36.69,5647,0,,
03/10/2014,10:01:14.133,36.69,1185,0,,
03/10/2014,10:01:15.157,36.65,1,0,,
03/10/2014,10:01:16.718,36.66,51,0,,
03/10/2014,10:01:16.943,36.66,140,0,,
03/10/2014,10:01:19.149,36.64,1042,0,,
03/10/2014,10:01:19.149,36.64,447,0,,
03/10/2014,10:01:19.149,36.64,137,0,,
03/10/2014,10:01:19.149,36.64,326,0,,
03/10/2014,10:01:21.222,36.64,286,0,,
03/10/2014,10:01:25.595,36.63,300,0,,
03/10/2014,10:01:25.933,36.63,50,0,,
03/10/2014,10:01:25.933,36.63,270,0,,
03/10/2014,10:01:25.933,36.63,144,0,,
03/10/2014,10:01:28.820,36.66,142,0,,
03/10/2014,10:01:28.820,36.66,71,0,,
03/10/2014,10:01:28.820,36.66,587,0,,
03/10/2014,10:01:30.430,36.64,51,25,,
03/10/2014,10:01:30.507,36.63,856,0,,
03/10/2014,10:01:30.507,36.63,1042,0,,
03/10/2014,10:01:30.507,36.63,651,0,,
03/10/2014,10:01:33.583,36.64,1000,0,,
03/10/2014,10:01:33.583,36.64,1371,0,,
03/10/2014,10:01:33.695,36.64,911,0,,
03/10/2014,10:01:34.675,36.62,277,0,,
03/10/2014,10:01:34.901,36.635,50,25,,
03/10/2014,10:01:35.014,36.63,1162,0,,
03/10/2014,10:01:35.014,36.63,838,0,,
03/10/2014,10:01:36.135,36.63,1256,0,,
03/10/2014,10:01:37.910,36.63,661,0,,
03/10/2014,10:01:37.910,36.64,274,0,,
03/10/2014,10:01:37.910,36.64,1367,0,,
03/10/2014,10:01:37.910,36.64,37,0,,
03/10/2014,10:01:38.023,36.65,650,0,,
03/10/2014,10:01:38.023,36.65,2312,0,,
03/10/2014,10:01:39.188,36.68,800,0,,
03/10/2014,10:01:39.188,36.68,264,0,,
03/10/2014,10:01:39.188,36.68,36,0,,
03/10/2014,10:01:39.188,36.68,244,0,,
03/10/2014,10:01:39.188,36.68,550,0,,
03/10/2014,10:01:39.188,36.68,122,0,,
03/10/2014,10:01:47.562,36.69,825,0,,
03/10/2014,10:01:47.562,36.69,183,0,,
03/10/2014,10:01:47.562,36.69,749,0,,
03/10/2014,10:01:47.562,36.7,650,0,,
03/10/2014,10:01:47.562,36.7,561,0,,
03/10/2014,10:01:47.562,36.7,2335,0,,
03/10/2014,10:01:48.543,36.73,650,0,,
03/10/2014,10:01:48.543,36.74,159,0,,
03/10/2014,10:01:48.543,36.74,191,0,,
03/10/2014,10:01:50.177,36.74,31,0,,
03/10/2014,10:01:50.177,36.74,428,0,,
03/10/2014,10:01:50.177,36.74,428,0,,
03/10/2014,10:01:50.177,36.74,404,0,,
03/10/2014,10:01:50.177,36.74,165,0,,
03/10/2014,10:01:59.495,36.725,67,25,,
03/10/2014,10:01:59.495,36.71,650,0,,
03/10/2014,10:01:59.495,36.7,148,0,,
03/10/2014,10:01:59.495,36.7,35,0,,
03/10/2014,10:02:04.280,36.71,500,0,,
03/10/2014,10:02:04.280,36.71,3473,0,,
03/10/2014,10:02:04.280,36.71,194,0,,
03/10/2014,10:02:04.337,36.71,833,0,,
03/10/2014,10:02:04.337,36.71,139,0,,
03/10/2014,10:02:04.337,36.71,303,0,,
03/10/2014,10:02:06.305,36.72,400,0,,
03/10/2014,10:02:06.305,36.72,600,0,,
03/10/2014,10:02:06.305,36.71,231,0,,
03/10/2014,10:02:06.412,36.71,143,0,,
03/10/2014,10:02:07.167,36.71,326,0,,
03/10/2014,10:02:07.167,36.7,102,0,,
03/10/2014,10:02:07.167,36.7,115,2,,
03/10/2014,10:02:07.466,36.71,374,0,,
03/10/2014,10:02:08.796,36.71,127,0,,
03/10/2014,10:02:08.843,36.7,150,2,,
03/10/2014,10:02:14.227,36.71,373,0,,
03/10/2014,10:02:14.227,36.71,58,0,,
03/10/2014,10:02:14.227,36.71,215,0,,
03/10/2014,10:02:14.227,36.71,1161,0,,
03/10/2014,10:02:14.227,36.71,513,0,,
03/10/2014,10:02:14.227,36.71,837,0,,
03/10/2014,10:02:14.227,36.72,100,0,,
03/10/2014,10:02:14.227,36.72,650,0,,
03/10/2014,10:02:14.340,36.72,1478,0,,
03/10/2014,10:02:14.340,36.73,800,0,,
03/10/2014,10:02:14.340,36.73,650,0,,
03/10/2014,10:02:14.340,36.73,1088,0,,
03/10/2014,10:02:14.340,36.73,867,0,,
03/10/2014,10:02:14.340,36.73,563,0,,
03/10/2014,10:02:14.340,36.74,1,0,,
03/10/2014,10:02:14.678,36.73,10329,0,,
03/10/2014,10:02:14.678,36.73,6490,0,,
03/10/2014,10:02:14.678,36.73,3,0,,
03/10/2014,10:02:14.678,36.73,472,0,,
03/10/2014,10:02:14.678,36.73,338,0,,
03/10/2014,10:02:14.678,36.73,2492,0,,
03/10/2014,10:02:14.791,36.73,1912,0,,
03/10/2014,10:02:17.221,36.74,2,0,,
03/10/2014,10:02:17.221,36.74,7,0,,
03/10/2014,10:02:17.221,36.74,1363,0,,
03/10/2014,10:02:17.221,36.74,2422,0,,
03/10/2014,10:02:17.221,36.74,529,0,,
03/10/2014,10:02:17.221,36.74,737,0,,
03/10/2014,10:02:17.221,36.74,206,0,,
03/10/2014,10:02:17.351,36.75,535,0,,
03/10/2014,10:02:17.457,36.73,100,0,,
03/10/2014,10:02:17.819,36.73,3512,0,,
03/10/2014,10:02:17.819,36.73,135,0,,
03/10/2014,10:02:17.819,36.73,2,0,,
03/10/2014,10:02:17.819,36.73,707,0,,
03/10/2014,10:02:29.405,36.73,270,0,,
03/10/2014,10:02:34.147,36.73,2730,0,,
03/10/2014,10:02:34.147,36.73,1500,0,,
03/10/2014,10:02:34.147,36.73,11,0,,
03/10/2014,10:02:34.147,36.73,19,0,,
03/10/2014,10:02:34.147,36.73,1231,0,,
03/10/2014,10:02:34.147,36.73,15,0,,
03/10/2014,10:02:34.147,36.73,12,0,,
03/10/2014,10:02:34.147,36.73,4482,0,,
03/10/2014,10:02:34.147,36.73,518,0,,
03/10/2014,10:02:34.147,36.73,1523,0,,
03/10/2014,10:02:34.667,36.73,500,0,,
03/10/2014,10:02:34.685,36.73,1000,0,,
03/10/2014,10:02:34.685,36.73,423,0,,
03/10/2014,10:02:34.685,36.73,408,0,,
03/10/2014,10:02:35.265,36.72,650,0,,
03/10/2014,10:02:36.168,36.73,1282,0,,
03/10/2014,10:02:36.168,36.73,164,0,,
03/10/2014,10:02:36.168,36.73,723,0,,
03/10/2014,10:02:36.393,36.74,208,0,,
03/10/2014,10:02:36.393,36.74,104,0,,
03/10/2014,10:02:36.393,36.74,401,0,,
03/10/2014,10:02:36.505,36.73,28,0,,
03/10/2014,10:02:36.731,36.72,371,0,,
03/10/2014,10:02:42.592,36.73,40,2,,
03/10/2014,10:02:45.298,36.74,620,0,,
03/10/2014,10:02:45.298,36.74,1012,0,,
03/10/2014,10:02:45.298,36.74,311,0,,
03/10/2014,10:02:45.298,36.74,24,0,,
03/10/2014,10:02:45.298,36.74,1570,0,,
03/10/2014,10:02:45.410,36.74,1140,0,,
03/10/2014,10:02:47.430,36.745,712,27,,
03/10/2014,10:02:48.713,36.75,1508,0,,
03/10/2014,10:02:48.713,36.75,1000,0,,
03/10/2014,10:02:48.713,36.75,156,0,,
03/10/2014,10:02:48.713,36.75,593,0,,
03/10/2014,10:02:48.758,36.75,1410,0,,
03/10/2014,10:02:48.841,36.75,333,0,,
03/10/2014,10:02:48.841,36.75,659,0,,
03/10/2014,10:03:04.395,36.76,10,0,,
03/10/2014,10:03:09.558,36.76,50,2,,
03/10/2014,10:03:09.630,36.76,740,0,,
03/10/2014,10:03:09.630,36.76,1371,0,,
03/10/2014,10:03:09.630,36.76,154,0,,
03/10/2014,10:03:09.671,36.76,978,0,,
03/10/2014,10:03:09.671,36.76,74,0,,
03/10/2014,10:03:09.671,36.76,100,0,,
03/10/2014,10:03:09.671,36.76,1232,0,,
03/10/2014,10:03:13.506,36.77,500,0,,
03/10/2014,10:03:13.506,36.77,771,0,,
03/10/2014,10:03:13.506,36.77,123,0,,
03/10/2014,10:03:13.506,36.77,119,0,,
03/10/2014,10:03:13.506,36.77,1772,0,,
03/10/2014,10:03:13.506,36.77,486,0,,
03/10/2014,10:03:13.506,36.78,8237,0,,
03/10/2014,10:03:13.506,36.78,13,0,,
03/10/2014,10:03:13.506,36.78,3461,0,,
03/10/2014,10:03:13.506,36.78,899,0,,
03/10/2014,10:03:13.506,36.78,650,0,,
03/10/2014,10:03:13.506,36.78,556,0,,
03/10/2014,10:03:13.506,36.78,854,0,,
03/10/2014,10:03:13.506,36.79,1,0,,
03/10/2014,10:03:13.506,36.79,707,0,,
03/10/2014,10:03:13.506,36.79,436,0,,
03/10/2014,10:03:13.618,36.78,17,0,,
03/10/2014,10:03:13.618,36.78,1303,0,,
03/10/2014,10:03:13.618,36.78,469,0,,
03/10/2014,10:03:13.618,36.78,42,0,,
03/10/2014,10:03:13.803,36.78,3,0,,
03/10/2014,10:03:14.069,36.78,2061,0,,
03/10/2014,10:03:14.407,36.78,2,0,,
03/10/2014,10:03:15.085,36.78,1,0,,
03/10/2014,10:03:19.168,36.78,185,0,,
03/10/2014,10:03:19.168,36.78,64,0,,
03/10/2014,10:03:20.478,36.79,99,0,,
03/10/2014,10:03:20.478,36.79,38,0,,
03/10/2014,10:03:20.478,36.79,68,0,,
03/10/2014,10:03:20.478,36.8,2000,0,,
03/10/2014,10:03:20.478,36.8,1000,0,,
03/10/2014,10:03:20.478,36.8,404,0,,
03/10/2014,10:03:20.478,36.8,49,0,,
03/10/2014,10:03:20.478,36.8,650,0,,
03/10/2014,10:03:20.478,36.8,1015,0,,
03/10/2014,10:03:20.478,36.79,123,0,,
03/10/2014,10:03:20.478,36.795,16,25,,
03/10/2014,10:03:20.478,36.795,36,25,,
03/10/2014,10:03:20.590,36.78,524,0,,
03/10/2014,10:03:20.590,36.78,126,0,,
03/10/2014,10:03:20.590,36.78,524,0,,
03/10/2014,10:03:20.590,36.78,5,0,,
03/10/2014,10:03:21.042,36.79,1100,0,,
03/10/2014,10:03:24.092,36.78,408,0,,
03/10/2014,10:03:24.092,36.78,204,0,,
03/10/2014,10:03:24.092,36.78,2500,0,,
03/10/2014,10:03:24.092,36.78,1250,0,,
03/10/2014,10:03:24.092,36.78,989,0,,
03/10/2014,10:03:24.634,36.77,460,27,,
03/10/2014,10:03:26.009,36.77,400,0,,
03/10/2014,10:03:26.483,36.76,3,0,,
03/10/2014,10:03:26.483,36.76,147,0,,
03/10/2014,10:03:31.191,36.78,86,0,,
03/10/2014,10:03:31.191,36.78,114,0,,
03/10/2014,10:03:39.088,36.78,192,0,,
03/10/2014,10:03:39.195,36.78,231,0,,
03/10/2014,10:03:39.195,36.78,20,0,,
03/10/2014,10:03:39.195,36.78,686,0,,
03/10/2014,10:03:39.195,36.79,650,0,,
03/10/2014,10:03:39.195,36.79,5,0,,
03/10/2014,10:03:39.195,36.79,4,0,,
03/10/2014,10:03:42.372,36.78,50,0,,
03/10/2014,10:03:42.372,36.78,471,0,,
03/10/2014,10:03:42.372,36.78,25,0,,
03/10/2014,10:03:42.372,36.78,235,0,,
03/10/2014,10:03:42.372,36.78,219,0,,
03/10/2014,10:03:52.467,36.78,5,0,,
03/10/2014,10:03:52.467,36.78,2,0,,
03/10/2014,10:03:52.467,36.78,93,0,,
03/10/2014,10:03:53.189,36.76,200,0,,
03/10/2014,10:03:53.189,36.76,1,0,,
03/10/2014,10:03:53.189,36.76,44,0,,
03/10/2014,10:03:53.189,36.76,1,0,,
03/10/2014,10:03:53.189,36.76,2520,0,,
03/10/2014,10:03:58.208,36.765,60,25,,
03/10/2014,10:03:58.781,36.76,2187,0,,
03/10/2014,10:03:58.781,36.76,3,0,,
03/10/2014,10:04:00.719,36.76,2000,0,,
03/10/2014,10:04:00.719,36.76,354,0,,
03/10/2014,10:04:00.719,36.76,354,0,,
03/10/2014,10:04:00.719,36.76,102,0,,
03/10/2014,10:04:00.719,36.76,141,2,,
03/10/2014,10:04:00.719,36.76,144,0,,
03/10/2014,10:04:04.229,36.75,44,0,,
03/10/2014,10:04:04.229,36.75,400,0,,
03/10/2014,10:04:04.229,36.75,1962,0,,
03/10/2014,10:04:04.229,36.75,1,0,,
03/10/2014,10:04:04.229,36.75,1,0,,
03/10/2014,10:04:04.229,36.75,42,0,,
03/10/2014,10:04:12.442,36.75,2550,0,,
03/10/2014,10:04:12.450,36.75,19,0,,
03/10/2014,10:04:12.450,36.75,11,0,,
03/10/2014,10:04:12.450,36.75,1275,0,,
03/10/2014,10:04:12.450,36.75,15,0,,
03/10/2014,10:04:38.589,36.76,1912,0,,
03/10/2014,10:04:38.589,36.76,23,0,,
03/10/2014,10:04:38.589,36.76,13,0,,
03/10/2014,10:04:38.589,36.77,1568,0,,
03/10/2014,10:04:38.589,36.77,650,0,,
03/10/2014,10:04:38.589,36.77,9,0,,
03/10/2014,10:04:38.589,36.78,825,0,,
03/10/2014,10:04:45.324,36.75,18,0,,
03/10/2014,10:04:49.276,36.76,54,0,,
03/10/2014,10:04:49.502,36.76,1143,0,,
03/10/2014,10:04:50.087,36.76,5,0,,
03/10/2014,10:04:55.150,36.77,1,0,,
03/10/2014,10:04:56.441,36.77,3499,0,,
03/10/2014,10:04:56.441,36.77,1750,0,,
03/10/2014,10:04:56.441,36.77,1051,0,,
03/10/2014,10:04:56.441,36.77,525,0,,
03/10/2014,10:04:56.441,36.77,372,0,,
03/10/2014,10:05:00.510,36.775,56,25,,
03/10/2014,10:05:00.523,36.77,4944,0,,
03/10/2014,10:05:03.136,36.78,1582,0,,
03/10/2014,10:05:03.136,36.78,32,0,,
03/10/2014,10:05:03.136,36.78,34,0,,
03/10/2014,10:05:05.952,36.78,738,0,,
03/10/2014,10:05:05.952,36.78,1193,0,,
03/10/2014,10:05:05.952,36.78,69,0,,
03/10/2014,10:05:07.221,36.78,302,0,,
03/10/2014,10:05:07.221,36.78,365,0,,
03/10/2014,10:05:07.446,36.77,300,0,,
03/10/2014,10:05:07.446,36.77,59,0,,
03/10/2014,10:05:07.446,36.77,1,0,,
03/10/2014,10:05:07.446,36.77,111,0,,
03/10/2014,10:05:07.446,36.77,157,0,,
03/10/2014,10:05:21.453,36.76,535,0,,
03/10/2014,10:05:21.453,36.76,2,0,,
03/10/2014,10:05:21.453,36.76,92,0,,
03/10/2014,10:05:21.453,36.76,27,0,,
03/10/2014,10:05:21.453,36.76,191,0,,
03/10/2014,10:05:21.453,36.76,200,0,,
03/10/2014,10:05:21.453,36.76,349,0,,
03/10/2014,10:05:21.453,36.76,1,0,,
03/10/2014,10:05:21.453,36.76,1,0,,
03/10/2014,10:05:23.430,36.76,59,0,,
03/10/2014,10:05:23.430,36.76,2,0,,
03/10/2014,10:05:23.430,36.76,59,0,,
03/10/2014,10:05:23.430,36.76,317,0,,
03/10/2014,10:05:25.437,36.76,800,0,,
03/10/2014,10:05:26.339,36.78,2041,0,,
03/10/2014,10:05:26.339,36.78,743,0,,
03/10/2014,10:05:26.339,36.78,17,0,,
03/10/2014,10:05:26.339,36.78,778,0,,
03/10/2014,10:05:26.339,36.78,2421,0,,
03/10/2014,10:05:27.181,36.78,679,0,,
03/10/2014,10:05:27.181,36.78,696,0,,
03/10/2014,10:05:27.181,36.75,32,2,,
03/10/2014,10:05:27.181,36.75,8,0,,
03/10/2014,10:05:27.673,36.78,1204,0,,
03/10/2014,10:05:27.673,36.78,146,0,,
03/10/2014,10:05:28.895,36.76,500,0,,
03/10/2014,10:05:34.036,36.76,107,0,,
03/10/2014,10:05:40.329,36.77,2869,0,,
03/10/2014,10:05:40.329,36.77,1434,0,,
03/10/2014,10:05:40.329,36.77,10,0,,
03/10/2014,10:05:40.329,36.77,18,0,,
03/10/2014,10:05:40.329,36.77,1231,0,,
03/10/2014,10:05:40.329,36.77,14,0,,
03/10/2014,10:05:40.329,36.77,424,0,,
03/10/2014,10:05:40.631,36.76,277,0,,
03/10/2014,10:05:44.531,36.77,192,0,,
03/10/2014,10:05:44.531,36.77,608,0,,
03/10/2014,10:05:45.641,36.76,416,0,,
03/10/2014,10:05:45.641,36.76,45,0,,
03/10/2014,10:06:08.287,36.76,800,0,,
03/10/2014,10:06:08.287,36.76,42,0,,
03/10/2014,10:06:12.736,36.755,53,25,,
03/10/2014,10:06:12.736,36.755,52,25,,
03/10/2014,10:06:12.736,36.75,427,0,,
03/10/2014,10:06:12.736,36.75,488,0,,
03/10/2014,10:06:12.736,36.75,1065,2,,
03/10/2014,10:06:12.736,36.75,4354,0,,
03/10/2014,10:06:12.736,36.75,561,0,,
03/10/2014,10:06:12.736,36.75,1,0,,
03/10/2014,10:06:12.736,36.75,439,0,,
03/10/2014,10:06:12.736,36.75,61,0,,
03/10/2014,10:06:12.736,36.75,67,0,,
03/10/2014,10:06:13.689,36.73,35,0,,
03/10/2014,10:06:13.689,36.73,45,0,,
03/10/2014,10:06:13.689,36.73,451,0,,
03/10/2014,10:06:13.689,36.72,106,0,,
03/10/2014,10:06:14.522,36.72,1894,0,,
03/10/2014,10:06:14.522,36.72,5000,0,,
03/10/2014,10:06:14.522,36.72,650,0,,
03/10/2014,10:06:14.522,36.72,2366,0,,
03/10/2014,10:06:15.259,36.74,300,0,,
03/10/2014,10:06:16.161,36.74,350,0,,
03/10/2014,10:06:16.161,36.74,325,0,,
03/10/2014,10:06:16.161,36.74,887,0,,
03/10/2014,10:06:16.161,36.74,293,0,,
03/10/2014,10:06:16.293,36.75,1,0,,
03/10/2014,10:06:16.377,36.75,22,0,,
03/10/2014,10:06:16.377,36.75,3,0,,
03/10/2014,10:06:16.417,36.75,1,0,,
03/10/2014,10:06:17.255,36.75,576,0,,
03/10/2014,10:06:17.255,36.75,182,0,,
03/10/2014,10:06:17.815,36.74,3585,0,,
03/10/2014,10:06:17.871,36.74,167,0,,
03/10/2014,10:06:17.871,36.74,123,0,,
03/10/2014,10:06:17.871,36.74,684,0,,
03/10/2014,10:06:17.871,36.73,14,0,,
03/10/2014,10:06:17.871,36.72,2634,0,,
03/10/2014,10:06:17.871,36.72,625,0,,
03/10/2014,10:06:17.871,36.72,1,0,,
03/10/2014,10:06:17.871,36.72,650,0,,
03/10/2014,10:06:17.871,36.72,2729,0,,
03/10/2014,10:06:18.153,36.72,996,0,,
03/10/2014,10:06:18.153,36.72,23,0,,
03/10/2014,10:06:18.320,36.72,498,0,,
03/10/2014,10:06:18.478,36.73,747,0,,
03/10/2014,10:06:21.671,36.71,9862,0,,
03/10/2014,10:06:23.273,36.71,138,0,,
03/10/2014,10:06:23.273,36.71,33,0,,
03/10/2014,10:06:23.273,36.71,207,0,,
03/10/2014,10:06:23.273,36.71,1,0,,
03/10/2014,10:06:23.273,36.71,1885,0,,
03/10/2014,10:06:29.680,36.7,235,0,,
03/10/2014,10:06:29.680,36.7,31,0,,
03/10/2014,10:06:29.680,36.7,150,0,,
03/10/2014,10:06:29.680,36.7,312,0,,
03/10/2014,10:06:29.680,36.7,2174,0,,
03/10/2014,10:06:29.680,36.7,1842,0,,
03/10/2014,10:06:29.837,36.7,30,0,,
03/10/2014,10:06:29.837,36.69,250,0,,
03/10/2014,10:06:29.837,36.69,1333,0,,
03/10/2014,10:06:29.837,36.69,322,0,,
03/10/2014,10:06:29.837,36.69,620,0,,
03/10/2014,10:06:30.175,36.7,650,0,,
03/10/2014,10:06:30.543,36.7,802,0,,
03/10/2014,10:06:32.245,36.68,387,0,,
03/10/2014,10:06:38.723,36.69,30,0,,
03/10/2014,10:06:39.000,36.69,30,0,,
03/10/2014,10:06:41.395,36.69,29,0,,
03/10/2014,10:06:41.659,36.69,29,0,,
03/10/2014,10:06:41.780,36.69,817,0,,
03/10/2014,10:06:42.110,36.69,3,0,,
03/10/2014,10:06:42.343,36.69,26,0,,
03/10/2014,10:06:42.343,36.68,8,2,,
03/10/2014,10:06:42.400,36.69,29,0,,
03/10/2014,10:06:42.479,36.69,26,0,,
03/10/2014,10:06:42.794,36.7,1061,0,,
03/10/2014,10:06:42.794,36.7,108,0,,
03/10/2014,10:06:43.006,36.7,3,0,,
03/10/2014,10:06:43.019,36.7,1038,0,,
03/10/2014,10:06:43.019,36.69,597,0,,
03/10/2014,10:06:43.712,36.68,529,2,,
03/10/2014,10:06:44.163,36.7,794,0,,
03/10/2014,10:06:44.726,36.68,30,0,,
03/10/2014,10:06:44.726,36.67,6,0,,
03/10/2014,10:06:44.842,36.7,244,0,,
03/10/2014,10:06:44.842,36.7,756,0,,
03/10/2014,10:06:45.293,36.68,31,0,,
03/10/2014,10:06:45.501,36.68,29,0,,
03/10/2014,10:06:45.501,36.67,3,0,,
03/10/2014,10:06:45.501,36.67,5,0,,
03/10/2014,10:06:46.416,36.68,31,0,,
03/10/2014,10:06:46.416,36.67,6,0,,
03/10/2014,10:07:02.642,36.69,29,0,,
03/10/2014,10:07:03.075,36.69,31,0,,
03/10/2014,10:07:03.571,36.69,31,0,,
03/10/2014,10:07:03.989,36.69,31,0,,
03/10/2014,10:07:04.434,36.69,29,0,,
03/10/2014,10:07:04.885,36.69,30,0,,
03/10/2014,10:07:05.336,36.69,29,0,,
03/10/2014,10:07:05.899,36.69,30,0,,
03/10/2014,10:07:06.349,36.69,29,0,,
03/10/2014,10:07:06.668,36.69,29,0,,
03/10/2014,10:07:07.086,36.69,29,0,,
03/10/2014,10:07:07.475,36.69,31,0,,
03/10/2014,10:07:07.926,36.69,30,0,,
03/10/2014,10:07:08.377,36.69,31,0,,
03/10/2014,10:07:08.677,36.69,29,0,,
03/10/2014,10:07:09.074,36.69,31,0,,
03/10/2014,10:07:11.892,36.69,31,0,,
03/10/2014,10:07:12.196,36.69,120,0,,
03/10/2014,10:07:12.236,36.69,29,0,,
03/10/2014,10:07:12.236,36.69,91,0,,
03/10/2014,10:07:12.462,36.69,29,0,,
03/10/2014,10:07:12.613,36.69,29,0,,
03/10/2014,10:07:12.800,36.69,2,0,,
03/10/2014,10:07:12.800,36.69,29,0,,
03/10/2014,10:07:12.913,36.69,2,0,,
03/10/2014,10:07:13.108,36.69,2,0,,
03/10/2014,10:07:13.363,36.68,2,0,,
03/10/2014,10:07:14.125,36.69,28,0,,
03/10/2014,10:07:14.125,36.68,498,0,,
03/10/2014,10:07:14.125,36.68,2,0,,
03/10/2014,10:07:14.125,36.68,18,2,,
03/10/2014,10:07:14.125,36.68,75,0,,
03/10/2014,10:07:15.103,36.68,101,0,,
